-0.854333	 1530.33
-0.852	 1556.68
-0.849667	 1583.49
-0.847333	 1610.76
-0.845	 1638.49
-0.842667	 1666.7
-0.840333	 1695.39
-0.838	 1724.57
-0.835667	 1754.25
-0.833333	 1784.43
-0.831	 1815.14
-0.828667	 1846.37
-0.826333	 1878.13
-0.824	 1910.44
-0.821667	 1943.29
-0.819333	 1976.71
-0.817	 2010.7
-0.814667	 2045.27
-0.812333	 2080.43
-0.81	 2116.19
-0.807667	 2152.56
-0.805333	 2189.55
-0.803	 2227.17
-0.800667	 2265.43
-0.798333	 2304.35
-0.796	 2343.92
-0.793667	 2384.17
-0.791333	 2425.11
-0.789	 2466.74
-0.786667	 2509.08
-0.784333	 2552.14
-0.782	 2595.94
-0.779667	 2640.48
-0.777333	 2685.77
-0.775	 2731.84
-0.772667	 2778.68
-0.770333	 2826.33
-0.768	 2874.78
-0.765667	 2924.05
-0.763333	 2974.16
-0.761	 3025.12
-0.758667	 3076.94
-0.756333	 3129.64
-0.754	 3183.24
-0.751667	 3237.74
-0.749333	 3293.17
-0.747	 3349.53
-0.744667	 3406.85
-0.742333	 3465.14
-0.74	 3524.41
-0.737667	 3584.69
-0.735333	 3645.98
-0.733	 3708.31
-0.730667	 3771.69
-0.728333	 3836.15
-0.726	 3901.69
-0.723667	 3968.33
-0.721333	 4036.11
-0.719	 4105.02
-0.716667	 4175.1
-0.714333	 4246.35
-0.712	 4318.81
-0.709667	 4392.49
-0.707333	 4467.4
-0.705	 4543.58
-0.702667	 4621.04
-0.700333	 4699.81
-0.698	 4779.89
-0.695667	 4861.33
-0.693333	 4944.13
-0.691	 5028.32
-0.688667	 5113.93
-0.686333	 5200.97
-0.684	 5289.47
-0.681667	 5379.46
-0.679333	 5470.96
-0.677	 5563.99
-0.674667	 5658.58
-0.672333	 5754.75
-0.67	 5852.53
-0.667667	 5951.95
-0.665333	 6053.04
-0.663	 6155.81
-0.660667	 6260.31
-0.658333	 6366.55
-0.656	 6474.56
-0.653667	 6584.38
-0.651333	 6696.04
-0.649	 6809.55
-0.646667	 6924.97
-0.644333	 7042.3
-0.642	 7161.6
-0.639667	 7282.88
-0.637333	 7406.18
-0.635	 7531.54
-0.632667	 7658.99
-0.630333	 7788.56
-0.628	 7920.28
-0.625667	 8054.2
-0.623333	 8190.34
-0.621	 8328.75
-0.618667	 8469.45
-0.616333	 8612.5
-0.614	 8757.92
-0.611667	 8905.75
-0.609333	 9056.04
-0.607	 9208.82
-0.604667	 9364.14
-0.602333	 9522.03
-0.6	 9682.54
-0.597667	 9845.71
-0.595333	 10011.6
-0.593	 10180.2
-0.590667	 10351.6
-0.588333	 10525.9
-0.586	 10703
-0.583667	 10883.1
-0.581333	 11066.1
-0.579	 11252.2
-0.576667	 11441.3
-0.574333	 11633.6
-0.572	 11829
-0.569667	 12027.7
-0.567333	 12229.6
-0.565	 12434.9
-0.562667	 12643.6
-0.560333	 12855.7
-0.558	 13071.3
-0.555667	 13290.4
-0.553333	 13513.2
-0.551	 13739.6
-0.548667	 13969.8
-0.546333	 14203.8
-0.544	 14441.6
-0.541667	 14683.3
-0.539333	 14929
-0.537	 15178.7
-0.534667	 15432.5
-0.532333	 15690.5
-0.53	 15952.8
-0.527667	 16219.3
-0.525333	 16490.3
-0.523	 16765.7
-0.520667	 17045.6
-0.518333	 17330.1
-0.516	 17619.2
-0.513667	 17913.1
-0.511333	 18211.9
-0.509	 18515.5
-0.506667	 18824.1
-0.504333	 19137.7
-0.502	 19456.5
-0.499667	 19780.5
-0.497333	 20109.9
-0.495	 20444.6
-0.492667	 20784.8
-0.490333	 21130.5
-0.488	 21481.9
-0.485667	 21839.1
-0.483333	 22202.1
-0.481	 22571
-0.478667	 22946
-0.476333	 23327.1
-0.474	 23714.4
-0.471667	 24108
-0.469333	 24508.1
-0.467	 24914.7
-0.464667	 25328
-0.462333	 25748
-0.46	 26174.8
-0.457667	 26608.6
-0.455333	 27049.5
-0.453	 27497.6
-0.450667	 27953
-0.448333	 28415.8
-0.446	 28886.2
-0.443667	 29364.2
-0.441333	 29850
-0.439	 30343.7
-0.436667	 30845.5
-0.434333	 31355.5
-0.432	 31873.7
-0.429667	 32400.4
-0.427333	 32935.7
-0.425	 33479.7
-0.422667	 34032.5
-0.420333	 34594.4
-0.418	 35165.3
-0.415667	 35745.6
-0.413333	 36335.3
-0.411	 36934.6
-0.408667	 37543.7
-0.406333	 38162.7
-0.404	 38791.7
-0.401667	 39431
-0.399333	 40080.6
-0.397	 40740.8
-0.394667	 41411.8
-0.392333	 42093.6
-0.39	 42786.5
-0.387667	 43490.7
-0.385333	 44206.4
-0.383	 44933.6
-0.380667	 45672.7
-0.378333	 46423.8
-0.376	 47187
-0.373667	 47962.7
-0.371333	 48751
-0.369	 49552
-0.366667	 50366.1
-0.364333	 51193.4
-0.362	 52034.1
-0.359667	 52888.5
-0.357333	 53756.7
-0.355	 54639.1
-0.352667	 55535.7
-0.350333	 56446.9
-0.348	 57372.9
-0.345667	 58314
-0.343333	 59270.3
-0.341	 60242.1
-0.338667	 61229.7
-0.336333	 62233.3
-0.334	 63253.1
-0.331667	 64289.6
-0.329333	 65342.8
-0.327	 66413.1
-0.324667	 67500.8
-0.322333	 68606.2
-0.32	 69729.4
-0.317667	 70870.9
-0.315333	 72030.9
-0.313	 73209.7
-0.310667	 74407.7
-0.308333	 75625
-0.306	 76862.1
-0.303667	 78119.3
-0.301333	 79396.8
-0.299	 80695.1
-0.296667	 82014.4
-0.294333	 83355.2
-0.292	 84717.6
-0.289667	 86102.2
-0.287333	 87509.2
-0.285	 88939
-0.282667	 90392
-0.280333	 91868.6
-0.278	 93369.1
-0.275667	 94893.9
-0.273333	 96443.5
-0.271	 98018.2
-0.268667	 99618.4
-0.266333	 101245
-0.264	 102897
-0.261667	 104577
-0.259333	 106283
-0.257	 108017
-0.254667	 109780
-0.252333	 111571
-0.25	 113391
-0.247667	 115240
-0.245333	 117120
-0.243	 119030
-0.240667	 120971
-0.238333	 122943
-0.236	 124947
-0.233667	 126984
-0.231333	 129054
-0.229	 131158
-0.226667	 133296
-0.224333	 135468
-0.222	 137675
-0.219667	 139919
-0.217333	 142199
-0.215	 144515
-0.212667	 146870
-0.210333	 149262
-0.208	 151693
-0.205667	 154164
-0.203333	 156675
-0.201	 159226
-0.198667	 161819
-0.196333	 164454
-0.194	 167132
-0.191667	 169853
-0.189333	 172618
-0.187	 175429
-0.184667	 178284
-0.182333	 181187
-0.18	 184136
-0.177667	 187133
-0.175333	 190178
-0.173	 193274
-0.170667	 196419
-0.168333	 199615
-0.166	 202863
-0.163667	 206164
-0.161333	 209519
-0.159	 212928
-0.156667	 216392
-0.154333	 219913
-0.152	 223490
-0.149667	 227126
-0.147333	 230821
-0.145	 234575
-0.142667	 238391
-0.140333	 242268
-0.138	 246209
-0.135667	 250213
-0.133333	 254283
-0.131	 258418
-0.128667	 262621
-0.126333	 266892
-0.124	 271232
-0.121667	 275642
-0.119333	 280125
-0.117	 284679
-0.114667	 289308
-0.112333	 294013
-0.11	 298793
-0.107667	 303651
-0.105333	 308588
-0.103	 313605
-0.100667	 318704
-0.0983333	 323885
-0.096	 329151
-0.0936667	 334502
-0.0913333	 339939
-0.089	 345466
-0.0866667	 351082
-0.0843333	 356789
-0.082	 362588
-0.0796667	 368482
-0.0773333	 374472
-0.075	 380559
-0.0726667	 386745
-0.0703333	 393031
-0.068	 399420
-0.0656667	 405912
-0.0633333	 412509
-0.061	 419214
-0.0586667	 426028
-0.0563333	 432952
-0.054	 439989
-0.0516667	 447140
-0.0493333	 454407
-0.047	 461792
-0.0446667	 469297
-0.0423333	 476924
-0.04	 484675
-0.0376667	 492552
-0.0353333	 500557
-0.033	 508692
-0.0306667	 516959
-0.0283333	 525360
-0.026	 533898
-0.0236667	 542574
-0.0213333	 551392
-0.019	 560352
-0.0166667	 569458
-0.0143333	 578712
-0.012	 588117
-0.00966667	 597674
-0.00733333	 607387
-0.005	 617257
-0.00266667	 627287
-0.000333333	 637481
0.002	 647840
0.00433333	 658368
0.00666667	 669066
0.009	 679938
0.0113333	 690987
0.0136667	 702216
0.016	 713627
0.0183333	 725223
0.0206667	 737007
0.023	 748984
0.0253333	 761154
0.0276667	 773523
0.03	 786092
0.0323333	 798866
0.0346667	 811847
0.037	 825039
0.0393333	 838445
0.0416667	 852069
0.044	 865915
0.0463333	 879985
0.0486667	 894284
0.051	 908816
0.0533333	 923583
0.0556667	 938590
0.058	 953842
0.0603333	 969341
0.0626667	 985092
